modeloBombilla,tipoLampara,streetAddress,codigo,distrito,barrio,Longitude,Latitude
LBE002,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LAS ERAS 3,20040016,Hortaleza,4,445648.48120000000,4480670.67020000000
LBE002,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LAS ERAS 10,31024246,Hortaleza,4,445610.64160000000,4480740.99560000000
GLED001,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,PLAZA DE MAR DEL PLATA 12,11119324,Hortaleza,4,445680.7500000000,4480679.16380000000
FFLED005,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR AMARILLO 21,11119327,Hortaleza,4,445669.53530000000,4480644.66020000000
FFLED005,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR AMARILLO 19,11119326,Hortaleza,4,445651.16270000000,4480635.1820000000
FFLED005,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR AMARILLO 21,11119327,Hortaleza,4,445664.92230000000,4480631.22830000000
FFLED005,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR AMARILLO 12,11118983,Hortaleza,4,445641.82420000000,4480618.5200000000
FFLED005,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR DEL JAPON 34,11119126,Hortaleza,4,445666.43110000000,4480618.32760000000
FFLED005,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR DE OMAN 25,11119098,Hortaleza,4,445667.70050000000,4480623.84640000000
FFLED005,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR DE OMAN 25,11119098,Hortaleza,4,445675.13550000000,4480620.65690000000
FVLED002,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DE LAS ERAS 9,11119314,Hortaleza,4,445602.13610000000,4480708.31830000000
FVLED002,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DE LAS ERAS 9,11119314,Hortaleza,4,445597.67110000000,4480721.75070000000
FVLED002,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DE LAS ERAS 7,11119313,Hortaleza,4,445599.30680000000,4480686.28000000000
FVLED002,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DE LAS ERAS 7,11119313,Hortaleza,4,445625.33770000000,4480687.3070000000
FVLED002,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DE LAS ERAS 7,11119313,Hortaleza,4,445617.60930000000,4480706.88790000000
FVLED002,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DE LAS ERAS 9,11119314,Hortaleza,4,445597.92660000000,4480705.68380000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR AMARILLO 15,11119293,Hortaleza,4,445625.29520000000,4480613.4690000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR AMARILLO 8,11118979,Hortaleza,4,445614.94270000000,4480597.77830000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR AMARILLO 10,11118981,Hortaleza,4,445624.50870000000,4480598.55380000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR AMARILLO 6,11118977,Hortaleza,4,445609.85090000000,4480586.51050000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR AMARILLO 7,11119268,Hortaleza,4,445595.14850000000,4480586.10010000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR AMARILLO 5,11119267,Hortaleza,4,445580.61530000000,4480573.7230000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR AMARILLO 5,11119267,Hortaleza,4,445575.54240000000,4480578.8030000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR AMARILLO 1,11119265,Hortaleza,4,445563.3430000000,4480566.71510000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,PLAZA DEL DOCTOR CALVO PEREZ 7,11119263,Hortaleza,4,445535.56840000000,4480565.51510000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,PLAZA DEL DOCTOR CALVO PEREZ 5,11119261,Hortaleza,4,445516.56620000000,4480560.17090000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR NEGRO 4,11119287,Hortaleza,4,445495.2290000000,4480557.53140000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR NEGRO 6,11119288,Hortaleza,4,445467.83470000000,4480555.96320000000
FFLED006,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR NEGRO 10,11119290,Hortaleza,4,445446.28620000000,4480554.72030000000
FFLED003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,PLAZA DEL DOCTOR CALVO PEREZ 4,20039998,Hortaleza,4,445510.4650000000,4480550.96140000000
FFLED003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR NEGRO 3,11119178,Hortaleza,4,445481.21160000000,4480548.92060000000
FFLED003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DEL MAR DE KARA 44,11119200,Hortaleza,4,445458.93590000000,4480547.66170000000
LBE004,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE SILVANO 75,20065737,Hortaleza,3,445929.97790000000,4479311.350000000
LBE004,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE SILVANO 92,20066022,Hortaleza,2,445917.81590000000,4479287.46290000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LOS EMIGRANTES 15,31047138,Hortaleza,3,445926.52310000000,4479952.77770000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LOS EMIGRANTES 7,20156312,Hortaleza,3,445976.39200000000,4479835.54010000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LOS EMIGRANTES 7,20156312,Hortaleza,3,445987.92410000000,4479809.12780000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LOS EMIGRANTES 9,20156291,Hortaleza,3,445951.58400000000,4479893.42740000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LOS EMIGRANTES 15,31047138,Hortaleza,3,445939.35250000000,4479922.47230000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LOS EMIGRANTES 9,20156291,Hortaleza,3,445964.40930000000,4479863.50080000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,AVENIDA DE MACHUPICHU 83,20065533,Hortaleza,2,446201.55620000000,4479121.88050000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,AVENIDA DE MACHUPICHU 81,20065530,Hortaleza,2,446239.49890000000,4479127.60620000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,AVENIDA DE MACHUPICHU 83,20065533,Hortaleza,2,446208.45740000000,4479144.61870000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LOS EMIGRANTES 24,20156309,Hortaleza,3,445913.47370000000,4479983.60260000000
GLED001,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DE LOS EMIGRANTES 7,20156312,Hortaleza,3,445962.56160000000,4479840.79140000000
GLED001,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,CALLE DE LOS EMIGRANTES 7,20156312,Hortaleza,3,445970.47170000000,4479822.8910000000
LBE004,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,AVENIDA DE MACHUPICHU 87,20065539,Hortaleza,2,446168.12080000000,4479152.78070000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LOS EMIGRANTES 4,31008292,Hortaleza,3,446051.34880000000,4479658.44500000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LOS EMIGRANTES 5,20156288,Hortaleza,3,446021.88630000000,4479727.49350000000
GLED001,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,AVENIDA DE MACHUPICHU 66,20065665,Hortaleza,3,446145.90110000000,4479477.29070000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE SILVANO 77,20065740,Hortaleza,3,446113.21350000000,4479323.31950000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,AVENIDA DE MACHUPICHU 68,20065668,Hortaleza,3,446111.28810000000,4479513.39220000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,AVENIDA DE MACHUPICHU 64,20065662,Hortaleza,3,446145.21280000000,4479425.76890000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,AVENIDA DE MACHUPICHU 97,20065554,Hortaleza,2,446148.81120000000,4479285.92530000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,AVENIDA DE MACHUPICHU 99,20065557,Hortaleza,3,446121.80220000000,4479378.21960000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,AVENIDA DE MACHUPICHU 91,20065545,Hortaleza,2,446142.72430000000,4479189.84910000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,AVENIDA DE MACHUPICHU 64,20065662,Hortaleza,3,446122.32930000000,4479432.35610000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,AVENIDA DE MACHUPICHU 97,20065554,Hortaleza,2,446120.51490000000,4479271.35730000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,AVENIDA DE MACHUPICHU 68,20065668,Hortaleza,3,446128.71420000000,4479530.32530000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DEL TIBERIADES 2,11116896,Hortaleza,3,446032.86730000000,4479598.3220000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DEL TIBERIADES 4,11116897,Hortaleza,3,446008.97120000000,4479575.8580000000
LBE004,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE SILVANO 90,20066019,Hortaleza,2,445881.88530000000,4479275.43450000000
LBE004,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE SILVANO 100,20066034,Hortaleza,2,446009.73580000000,4479298.79640000000
LBE004,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE SILVANO 77,20065740,Hortaleza,3,446099.99610000000,4479316.1120000000
LBE002,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE MOTA DEL CUERVO 2,11116901,Hortaleza,3,446150.11540000000,4479580.13350000000
LBE004,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE SILVANO 94,20066025,Hortaleza,2,445954.3860000000,4479295.6040000000
LBE004,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE SILVANO 96,20066028,Hortaleza,2,445978.96030000000,4479316.94760000000
LBE004,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE SILVANO 88,20066016,Hortaleza,2,445852.45670000000,4479262.40370000000
LBE004,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE EL ALGABEÑO 2,20053691,Hortaleza,2,445897.96750000000,4479280.64090000000
GLED001,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/led,AVENIDA DE MACHUPICHU 68,20065668,Hortaleza,3,446127.56910000000,4479555.83450000000
LBE004,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE SILVANO 102,20066037,Hortaleza,2,446068.78140000000,4479298.25000000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LOS EMIGRANTES 5,20156288,Hortaleza,3,446009.96270000000,4479755.43760000000
LBE003,http://vocab.linkeddata.es/datosabiertos/kos/urbanismo-infraestructuras/alumbrado-publico/tipo-lampara/descarga,CALLE DE LOS EMIGRANTES 3,11117163,Hortaleza,3,446041.49800000000,4479681.53130000000
