tipoLampara,tipoLuminaria,tipoVia,calle,numeroCalle,codigo,distrito,barrio,Longitude,Latitude
LBE003,DESCARGA,CALLE,DE RAMON FORT,2,11112616,Ciudad Lineal,9,443490,05760000000,4480437,06210000000
LBE003,DESCARGA,CALLE,DE SERRANO GALVACHE,7,11112555,Ciudad Lineal,9,443299,76780000000,4480255,40260000000
LBE002,DESCARGA,CALLE,DE LA PRENSA,1,20148337,Ciudad Lineal,9,443427,85560000000,4480200,00110000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,281,11112471,Ciudad Lineal,9,443433,66600000000,4480222,39550000000
GLED002,LED,CALLE,DE GOMEZ HEMANS,2,11112473,Ciudad Lineal,9,443474,47850000000,4480206,01380000000
LBE003,DESCARGA,CALLE,DE SERRANO GALVACHE,9,20097218,Ciudad Lineal,9,443265,70740000000,4480269,84180000000
LBE003,DESCARGA,CALLE,DE JULIO DANVILA,9,11112633,Ciudad Lineal,9,443565,65990000000,4480341,99610000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,279,11112470,Ciudad Lineal,9,443461,53120000000,4480199,77140000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,288,11112641,Ciudad Lineal,9,443381,35940000000,4480602,76460000000
LBE003,DESCARGA,CALLE,DE SERRANO GALVACHE,9,20097218,Ciudad Lineal,9,443237,85830000000,4480245,53510000000
LBE003,DESCARGA,CALLE,DE JULIO DANVILA,1,11112636,Ciudad Lineal,9,443513,94120000000,4480331,45560000000
LBE002,DESCARGA,CALLE,DE SERRANO GALVACHE,13,20146601,Ciudad Lineal,9,443225,40230000000,4480147,79910000000
LBE004,DESCARGA,CALLE,DE ARTURO SORIA,280,11112588,Ciudad Lineal,9,443428,63970000000,4480380,04910000000
LBE004,DESCARGA,CALLE,DEL GOLFO DE SALONICA,29,11112671,Ciudad Lineal,9,443643,19090000000,4481044,70900000000
